,rxn_id,G_r,DG_TS,DG_TS_tunn,dG_rxn,dG_forward,dG_reverse,fr_dG_rxn,fr_dG_forward,fr_dG_reverse,s_prod0,q_reac1,s_reac1,qH_reac0,qH_prod1,q_reac0,q_prod1,q_prod0,BV_reac1,BV_prod0
1330,689686,-6.798824440252427,14.187294286910443,13.54746630223231,-5.57327059985947,73.07970412900292,78.65297472886239,-5.723173468513053,111.47912410158257,117.20229757009562,0.19579746,-0.13069983,0.8355973,0.25077033,0.23856995,-0.57272553,-0.26052207,-0.43526503,0.4488552685783826,0.31529664434739074
1431,147496,2.2431014657280874,24.230622241015126,22.460943164971184,0.9382268721569744,92.21305749336415,91.27483062120717,0.5451669291416863,136.94732715178216,136.40216022264048,1.018099,-0.39767322,1.0264118,0.16253398,0.15084879,-0.39915276,-0.44686615,-0.37603492,0.29512848875157777,0.35885818349279247
621,762121,7.883145317473627,26.40303307848974,24.938183245832526,5.324428559990267,91.02180279168303,85.69737423169276,5.1007741077273465,133.6599570085869,128.55918290085955,1.0180846,-0.005639502,0.96342677,0.15212813,0.14666098,-0.3823443,-0.081436336,-0.33758602,0.5422372281068143,0.5584556046874818
717,298889,0.0077058657144748,24.01572534703326,22.27522973926665,-1.4441121548424434,90.83378090652387,92.27789306136631,-0.737320601050584,136.87415161100043,137.611472212051,1.074638,-0.42214948,1.0500134,0.14298049,0.14609277,-0.4241497,-0.44635132,-0.3868851,0.3334463324060297,0.28492238911992046
1436,450170,-0.7052911583666396,24.37644618194125,22.35479468571243,1.1714358290296758,82.23149832915287,81.0600625001232,-6.914644588457662,126.1693374212779,133.08398200973556,0.8117976,-0.36479747,0.7086787,0.15572175,0.1599965,-0.35356477,-0.48000374,-0.30542958,0.3182779026319851,0.26561590905751453
315,806509,0.0305682067243802,25.150863352983134,23.120409652080344,-0.20763725271054057,87.62692755738584,87.83456481009638,1.298553088016348,132.5804025245821,131.28184943656575,1.0212901,-0.20702304,1.049068,0.14649408,0.1537651,-0.2890436,-0.31138372,-0.2677657,0.4734291557066684,0.41396798704659543
254,60068,-1.4204827602476089,20.68730272964625,19.13881781883032,0.5201769147511044,84.41475362787986,83.89457671312876,2.0350981621392634,127.46850253054467,125.4334043684054,1.019763,0.010627701,0.96363276,0.15444508,0.12805137,-0.11013374,-0.039777342,0.0019340108,0.6167881733075743,0.6528002572297034
215,443545,-4.073718260367905,15.792846185492722,14.588671002704848,-3.9582951423253547,101.90067851855679,105.85897366088214,-6.554614087573981,131.7346836597557,138.28929774732967,0.99257964,-0.02285706,1.0504456,0.15282433,0.16130768,-0.12225369,-0.24240693,0.037943047,0.5079327908532887,0.4787588665657344
1425,368416,-0.5739769062314082,21.4441723948371,19.463439678174616,1.542815809341704,86.65574758290256,85.11293177356086,-0.01854514391958162,126.97837701253627,126.99692215645585,0.90507567,-0.12117991,0.90625966,0.13238469,0.13632292,-0.11158456,-0.13327937,-0.08882578,0.42293071384750797,0.42573766839086563
414,395926,-5.915729544553811,21.093038709833152,19.25273726988269,-3.5389626295214356,76.33900920865894,79.87797183818037,3.9977213078202283,122.94649501859776,118.94877371077753,0.61086345,-0.21364702,0.8007143,0.14320815,0.13430017,-0.14743185,-0.2075493,-0.07973745,0.42187787133303584,0.42506593677194887
45,757271,33.31686423737706,43.49502470754808,42.790685592798056,32.680128893560436,109.47684000295838,76.79671110939795,26.57468496917167,143.0272932587547,116.45260828958303,0.98735017,-0.26774997,0.36928466,0.14590329,0.26640135,-0.3013251,-0.38908562,-0.035668056,0.5121915421751956,0.44338574836483274
618,853846,-1.0777143139644307,22.851529498234463,21.23513243649599,-0.19971264842661185,91.1116268929017,91.31133954132831,0.2849588942672483,137.05700495998596,136.7720460657187,1.0821108,-0.40064514,1.0685928,0.13777465,0.14020342,-0.4272761,-0.42906865,-0.3972129,0.26242250456999217,0.3019908472330399
1397,955682,-11.697157033049171,14.91042143991808,13.81367428867437,-19.727911919036742,75.48042513540854,95.20833705444528,-1.4914852869570154,125.40116374895516,126.89264903591217,0.39916667,-0.2883726,0.9840365,0.1458593,0.24302168,-0.4872064,-0.5341384,-0.38089088,0.3158951958162524,0.265420715450877
55,554644,4.197276190276681,24.350622698296608,22.385647802494788,3.897799964751826,86.32572751637584,82.42792755162401,3.311552482848043,125.37581436878068,122.06426188593264,0.9083833,-0.15416718,0.8509266,0.12306934,0.14479673,-0.07469398,-0.1710675,-0.09002691,0.4262734162288314,0.44098049579676124
1044,160513,3.2591958113241764,23.44978730367229,21.573493920937008,2.2598952142384974,87.29737760341582,85.03748238917733,3.9548168181019037,128.3732994466635,124.4184826285616,0.94012874,-0.06032691,0.91196257,0.14384025,0.12969112,-0.11059902,-0.118459225,-0.06173272,0.43482600245356995,0.39591184403419777
526,339396,-7.0863078534428015,19.775071358546363,18.261081035195385,-6.596681446612578,75.02039239137234,81.61707383798492,1.2551280802247078,128.86197891446253,127.60685083423782,0.6553271,-0.16482998,0.8087212,0.17133208,0.1620945,-0.38829547,-0.29084596,-0.18272203,0.43769661230660273,0.4898997409015601
712,882199,1.5781926616858872,32.62807390435532,29.04742413803482,2.0251954641909435,86.48082785038699,84.45563238619604,4.812984615176816,126.52799087434809,121.71500625917128,0.91161454,-0.28453615,-0.078623846,0.14884593,0.25388184,-0.17376453,-0.30294177,-0.08751976,0.44521527724771487,0.43079095503448334
1187,241145,-12.5377462136474,13.575935977436824,12.865434665495528,-13.167316869682509,81.47407495841215,94.64139182809465,-8.008521569764412,121.97926143456948,129.9877830043339,0.8263692,0.055072065,0.9568729,0.13055676,0.13564967,0.06385202,0.0063081095,0.09148415,0.5617783247299722,0.5336962470525886
425,1528267,-4.643803779175888,15.756241023862415,14.474743768938428,-9.139286787217387,84.46398082797519,93.60326761519258,-0.9718672449170356,128.03642524980688,129.00829249472392,1.0044643,-0.34947336,1.0116422,0.1477224,0.24347018,-0.096996084,-0.53512996,-0.06485188,0.3663558706082363,0.6409979216833214
224,462268,8.54351572793351,25.899041115177223,23.80082125864683,8.530556232027322,93.92628226842996,85.39572603640264,6.225147147910178,127.14555181713555,120.92040466922538,0.8674463,-0.31548104,0.52070194,0.13629805,0.2699902,-0.05333494,-0.5266005,-0.04940704,0.26916787868825337,0.4809141556006914
795,963140,-0.1749334811665401,19.21486934603935,17.707085227232366,-0.12805571567517404,105.39292699933478,105.52098271500995,0.14559205520876617,140.99460868041925,140.84901662521048,1.0046393,0.0023622727,1.0164977,0.14180739,0.13672177,-0.13255139,-0.14524196,7.905722e-05,0.39868851790646764,0.3984286358060622
218,210989,1.010287227199447,25.687352062075544,23.84933955935829,1.544719397099371,88.58508530887724,87.04036591177787,-0.8346889818497232,131.97698557289854,132.81167455474827,1.019365,-0.32244954,1.0884044,0.14415202,0.1441638,-0.2663328,-0.25901207,-0.1979832,0.4723096979497147,0.44746640108825403
904,812444,-0.4786494951147717,23.784776003114285,21.661423974362787,0.4888823526976296,85.04491900190351,84.55603664920588,0.05360736134059607,125.2394326333702,125.1858252720296,0.93027294,-0.081111886,0.93767494,0.14519079,0.13597992,-0.13884497,-0.12330313,-0.068337254,0.5078268140892603,0.4680791721002677
728,84555,-2.588924648877906,16.676623923399564,15.320501369909984,-3.3978137007032103,98.67267746630773,102.07049116701094,-2.340360261369028,132.77262519888686,135.11298546025589,1.0533028,-0.09878499,0.96325165,0.15281823,0.13978979,-0.18399905,-0.18150552,0.0223338,0.4211404124514795,0.5448921873081718
1051,15775,14.422105346650904,27.739797231339303,27.14239066194884,10.766595074497445,85.78231000368626,75.01571492918882,13.786864703863998,124.15921662639616,110.37235192253216,0.8781114,-0.39365608,0.6940265,0.2374686,0.2295571,-0.5764877,-0.44174471,-0.3814525,0.2361543519032997,0.32759267434677153
1150,344883,-0.4129206512555319,22.406902432079573,20.82668359819426,-0.5839471046325428,92.84276853042023,93.42671563505277,-0.6030149377249359,137.51540887656532,138.11842381429025,1.0258231,-0.37604976,1.0349011,0.14678058,0.14626819,-0.4233807,-0.42943916,-0.38062155,0.3615238221875634,0.29511650940087997
1125,762982,-12.14982461515372,15.752533916604822,14.325024114659668,-11.665889370186576,68.77643208407598,80.44232145426255,-22.994815732400355,104.5686235945146,127.56343932691496,0.73918647,-0.2893415,0.8297656,0.21991104,0.15047127,-0.24602602,-0.31696117,-0.21018834,0.45182785649376556,0.3832283197370017
1205,606860,-9.743154556115964,14.279392076337244,13.627975778381696,-11.21005477335018,87.74857312533565,98.95862789868583,-1.8095038291126002,120.84530456161933,122.65480839073193,0.96051484,-0.20724472,0.8680085,0.22135662,0.24911676,-0.35538262,-0.3574265,-0.22643198,0.4928041386668173,0.48625247818879047
319,742806,19.393817410621768,37.97039765065649,35.639108916304295,23.121651310915,94.1772066860672,71.0555553751522,10.450430107065785,125.02994735967802,114.57951725261223,-0.014221817,-0.11594709,0.86379534,0.1686327,0.22473294,-0.003627571,-0.23174031,-0.12249422,0.37313196101033796,0.39556285120198176
840,172960,4.217240360968133,24.487824479660897,22.95540284462757,4.819958742041436,76.72650973767227,71.90655099563084,2.2159354411233636,121.99489197728904,119.77895653616568,0.7484819,-0.16223644,0.5006976,0.13194513,0.17003329,-0.19403629,-0.2827342,-0.18787897,0.475690924135753,0.4849459303393543
619,609187,-0.8056287453959192,21.46295057179299,19.87574132239541,1.0589238013457987,88.80889043705653,87.74996663571073,0.9378475636946462,133.07525470670845,132.1374071430138,0.9993885,-0.22176948,1.0220098,0.1583571,0.14620183,-0.32021728,-0.25954616,-0.2675426,0.45487526927658384,0.455596208382213
578,358789,21.71388025842915,31.95064022425635,31.58102865485148,24.537593784988474,104.73743023595705,80.19983645096858,21.43012734120454,136.9553104289754,115.52518308777086,1.0323973,-0.012167565,0.6448893,0.14668715,0.115056336,-0.35669503,0.1072189,-0.14223331,0.4104074168563813,0.5214720596487211
686,1201933,4.975221611069448,15.88821221668322,15.1769485452496,1.7143700828382293,83.34774431124077,81.63337422840254,-4.258908876705803,119.59615568900308,123.85506456570889,0.98292184,-0.33189213,0.3647457,0.21407022,0.3546697,-0.38136682,-0.45211673,-0.22602326,0.3826530372493439,0.470091758865281
641,587084,3.706997073431747,15.277959418630555,14.362156350325098,-0.01640477223251935,69.9605238795027,69.97692865173522,3.869976872311767,123.13292899190878,119.26295211959702,0.5760286,-0.31803566,0.58019847,0.3559237,0.34695074,-0.3966426,-0.41305935,-0.3139144,0.37989351981779357,0.302034411300694
1276,737804,-0.7885743964063426,25.87739358036306,23.57112975019385,1.0599823433778823,82.43568283125104,81.37570048787316,-0.6163309000782391,125.49115337355106,126.1074842736293,0.88489145,-0.11772813,0.89903766,0.13959223,0.12926699,-0.16252364,-0.1343162,-0.12733556,0.38173918871163914,0.3749158231563177
693,364074,-25.06940790120353,11.8443968967475,11.21672732637438,-26.4275824589417,75.20619412528485,101.63377658422655,-15.613094113717793,122.22398293172448,137.83707704544227,0.6711692,-0.19265005,1.0830921,0.14583243,0.1415914,-0.08960018,-0.30075392,-0.061728187,0.29478038948398255,0.4378442682754131
1244,323437,4.819646732705484,21.415152655135923,20.104694605660548,3.746074555113225,91.64754258709661,87.90146803198338,1.7964383754573703,127.38342407647312,125.58698570101575,1.0395122,-0.2103585,1.0137473,0.23848176,0.1994624,-0.54704535,-0.39910275,-0.33765084,0.30389738183951,0.4253219039423594
1387,656446,1.990210135006349,22.871498292582487,21.31042856549678,0.519068416686693,89.45480090075965,88.93573248407296,2.1675512611406873,134.0663571195039,131.8988058583632,1.0231184,-0.34261307,1.0238419,0.16110234,0.1510878,-0.29067814,-0.40811494,-0.26012412,0.5209297999585811,0.4518599801418838
620,499033,-8.424124235585872,15.472950376437463,14.269872756119492,-7.086491403952323,81.85269172732112,88.93918313127344,2.9974325760598646,124.79098156237092,121.79354898631105,0.77343374,-0.012285392,0.73220766,0.13635804,0.11722104,-0.04241711,-0.07205348,0.035066046,0.5008402110320531,0.5813137918960192
1438,450087,16.6720225976651,35.74664159741156,34.42557065806792,21.499210581667768,100.22586625136975,78.72665566970198,7.053268901734327,136.49316238239334,129.439893480659,1.0434151,-0.17436832,0.74579936,0.12297435,0.17246084,-0.12530914,-0.49564114,-0.0046098037,0.5224848481290653,0.4324968369129606
1115,384409,-11.42400337798269,13.49735427275043,13.069982861605697,-12.487172851666912,84.16852192216231,96.65569477382923,-5.220145252500629,128.52412968375103,133.74427493625166,1.0644845,-0.055209972,0.939788,0.13689214,0.122612976,-0.13244389,-0.18607628,-0.06642436,0.5082466107481179,0.6366044878339425
501,577409,-2.513385454749589,16.269646043696355,15.094257602269762,1.130628060864666,99.38785854197658,98.25723048111192,3.775580094691861,134.33914159105404,130.56356149636218,1.0568227,-0.23697035,0.8676409,0.14052576,0.3407249,-0.21385354,-0.49157548,-0.046898924,0.3566940181499029,0.4698069128032816
1076,41298,1.2872946037101511,23.497454391865,21.631680761513643,2.081972861254357,89.42520274039298,87.34322987913862,6.727904604521399,132.63333936264095,125.90543475811955,1.0129046,-0.07380697,0.9082755,0.15262957,0.1320165,-0.31260562,-0.07063251,-0.24524646,0.36666971563457057,0.5561198044295629
184,803607,25.121703963972063,36.48766547988397,36.15468969706378,27.773445033325956,103.0762312505021,75.30278621717615,21.98749644402686,136.5085919181336,114.52109547410673,1.0187178,-0.40027687,0.5418222,0.13878262,0.24844232,-0.25412482,-0.5440738,0.0058209496,0.28559981162851605,0.47311826223597225
1467,681114,23.96551275605088,34.57904367356439,34.518301028713864,23.59971870846958,108.71570779120806,85.11598908273848,15.138585637960205,141.08321075683708,125.94462511887687,0.9697772,-0.15074009,0.9471916,0.15830421,0.14340767,-0.12096381,-0.14750478,0.044401474,0.4414336112464174,0.5132589051147558
1400,864368,0.1373076828037556,20.11599583320321,18.8073636777562,-0.3495008157173629,86.12063854716628,86.47013936288364,-5.152408900576944,127.8789212809958,133.03133018157274,0.7321859,-0.34050176,0.86122334,0.14264137,0.1602813,-0.04309023,-0.45316687,0.011043181,0.3114371767915149,0.587630042774693
1371,330921,-14.761991012474931,17.383636055795264,16.195243071169504,-15.446099145106572,87.57883409629754,103.02493324140411,-18.46495263519388,117.97337084309756,136.43832347829144,0.6509904,-0.11844885,0.8972105,0.11273001,0.15327571,0.067610435,-0.33337405,-0.014923122,0.4794387352074794,0.546611718386232
347,721918,-1.7014666599728354,21.092702759863368,19.28566052914385,-3.9238559795009564,79.89017688565418,83.81403286515514,-4.957658638509926,118.75276940516795,123.71042804367788,0.74077034,-0.013058823,0.78968465,0.14611143,0.1495017,-0.01886548,-0.07345718,0.11339931,0.6312716048204725,0.5416006526709476
801,784892,-2.78498473894872,22.265251301616026,20.092745382474465,-0.21365511411900684,83.97843343482427,84.19208854894327,2.674084348848382,126.01549057944862,123.34140623060024,0.8986309,-0.06328388,0.8621212,0.12855053,0.15411988,-0.076584265,-0.084414765,-0.083175324,0.46945914862241916,0.3958042756081886
1399,39682,-18.344069772963408,18.16756292064876,16.570082697545626,-11.557512124419404,68.64303475391398,80.20054687833338,-6.554905097678358,117.04656516279624,123.6014702604746,0.52779543,-0.19060889,0.82789695,0.11955829,0.13042769,-0.2199058,-0.17051145,-0.16307873,0.48890098138576266,0.5444274890271183
879,147309,12.465111994200369,33.84411292707783,31.98884822473465,12.190973019016866,92.0102970011134,79.81932398209653,4.5898143663185635,137.0985054009533,132.50869103463472,1.0545436,-0.3584924,0.68286633,0.15805455,0.15042949,-0.41175282,-0.45410964,-0.37240255,0.3303832012630535,0.36539156638573955
790,1252452,11.919843104670596,24.807168368355715,24.6807272772388,13.633672338387527,87.89824876009047,74.26457642170294,0.9611898741801923,123.5472568780919,122.58606700391171,0.883441,-0.114679255,0.6506926,0.1314928,0.16406648,0.09553689,-0.25236118,0.10635151,0.45356588435947653,0.5248735920907672
798,228945,24.754805454327503,38.83482474132932,38.17950204420279,21.579021916451765,98.70765720598708,77.12863528953531,12.751683260568171,134.54684780297413,121.79516454240596,0.9828255,0.013549788,0.4968508,0.17108996,0.16176185,-0.118783645,-0.081952445,0.059358228,0.4051200721298996,0.5089380510517025
844,878830,-1.3943357963521577,22.952076765078747,20.819040546109488,-1.5314447646810692,84.42459338868683,85.9560381533679,-0.7843352334802063,124.91633341480473,125.70066864828493,0.9302065,-0.09456244,0.8640104,0.11882776,0.14615849,-0.04990109,-0.0909107,-0.06227432,0.42593332553415025,0.3990884327525122
587,1225839,-5.33903699871088,27.063018846622697,24.85557639227484,-4.288905330916705,73.01807562324498,77.30698095416169,-4.118100487594205,120.98837052911796,125.10647101671216,0.60135996,0.050674632,0.6343316,0.15415214,0.12942435,-0.12522781,-0.2746358,0.01712171,0.5846932532919312,0.6072733185122408
1132,895309,4.805759333428806,16.855705077124195,16.63115147460917,1.497281411740346,77.82336857239852,76.32608716065818,-8.347172578315025,113.90900747134924,122.25618004966427,0.421717,-0.36534762,0.3491014,0.32848394,0.35975745,-0.4378808,-0.4640451,-0.3228209,0.3663817839822399,0.36219466443044357
354,803025,25.832329339730105,36.81606266806457,36.30196916139722,22.60920548655426,98.89841142318733,76.28920593663307,14.189925698841108,135.9581238049256,121.7681981060845,1.0182078,-0.3073957,0.57970876,0.14926627,0.15035883,-0.093780115,-0.33534974,0.02177473,0.4643335279227467,0.4357128485853895
933,661366,16.55226973465335,31.37154849639096,30.31927103864756,17.573642424890863,100.57349713391964,82.99985470902878,11.97011262307953,137.88887684402115,125.91876422094163,1.1076154,-0.06951296,0.8986347,0.13637607,0.13424617,-0.34578553,-0.08947788,-0.23296429,0.44180295501287237,0.27691916642405734
408,817483,-6.30032278062189,18.974283004729774,17.33851270080616,-2.7428512039447384,84.03276140874537,86.77561261269011,6.6662839649459045,133.3491402164886,126.68285625154269,0.8430919,0.05898668,0.8517154,0.15529916,0.137913,-0.5064724,0.04889887,-0.41198158,0.3461187904638749,0.30124502235272116
